Exporter_ID,Industry,Date,Quantity_Tons,Manufacturing_Capacity_Tons,Intent_Score,War_Risk,Natural_Calamity_Risk,StockMarket_Impact,Currency_Shift,Tariff_Impact
EXP_0142,Textiles,2024-03-01,3976,4817,0.6375678611591666,2,3,-0.4588814870240172,-0.26461673810164243,0.6554359784406613
EXP_0168,Chemicals,2025-06-01,4620,6609,0.8653675050394929,0,0,0.5701278420928624,0.3958157315601947,0.9299217631456648
EXP_0111,Electronics,2025-06-01,3097,3745,0.3880997372743459,1,3,-0.66228307325921,0.08075599905565911,0.8589805471222202
EXP_0678,Chemicals,2023-04-01,4544,5427,0.5070666487467473,1,1,-0.110852997861143,-0.346587117610912,0.5657473065511459
EXP_0586,Textiles,2022-07-01,4053,4676,0.577266681748503,2,0,0.8256016008157234,0.30227369714747776,0.410023786741743
EXP_0907,Auto Parts,2022-03-01,1867,2585,0.41980449753482485,1,0,-0.6018131601281487,0.039193794127314385,0.707947826701189
EXP_0129,Electronics,2024-03-01,4376,5636,0.32943278673327325,1,3,0.6777077238081377,0.33445825285609665,0.7444421678375537
EXP_0832,Textiles,2023-12-01,2439,4396,0.6085935531679524,1,1,-0.23096837258746694,0.1640122280676023,0.6741869488296138
EXP_0036,Chemicals,2025-08-01,2408,4211,1.0,3,3,0.520011089924197,0.14734213437309118,0.07787898909129076
EXP_0822,Chemicals,2025-06-01,4068,5497,0.745200971241095,2,3,0.20649084536805962,-0.43510072046159054,0.7044936364116847
EXP_0051,Electronics,2024-04-01,3121,4997,0.7247023900594881,0,3,0.45861960095441234,0.14108610358215945,0.7905136075336477
EXP_0375,Electronics,2023-11-01,4732,6177,0.5006803731798601,3,3,-0.6090839992632002,-0.08107637520708133,0.21535928285460848
EXP_0404,Pharma,2022-12-01,810,1797,0.3158290396744553,3,3,0.6969435488125293,-0.4803485172531522,0.673008166288677
EXP_0374,Pharma,2023-10-01,1128,2090,0.502497499699432,1,2,0.06911843831261733,0.21042181501241175,0.2005646595880699
EXP_0416,Pharma,2025-06-01,4913,5534,0.6235581872114162,3,0,-0.09929922843841443,-0.455139442372283,0.8193982309664928
EXP_0351,Electronics,2025-05-01,1841,2739,0.5643457312965539,1,1,0.3800937768188992,-0.048869930202158574,0.5099850793134971
EXP_0396,Chemicals,2024-12-01,4459,6208,0.6876858941924352,0,0,-0.021903199101433568,-0.11061022033312651,0.9476236585206671
EXP_0327,Electronics,2025-09-01,2620,4316,0.8321999630886028,1,3,0.2712906439052265,-0.05730629803256415,0.30336428221417044
EXP_0595,Auto Parts,2022-12-01,1598,3070,0.8080886116578894,2,2,-0.9679436870897538,-0.4225163734445173,0.1621833724078774
EXP_0514,Textiles,2024-09-01,2091,3126,0.42968086594528043,2,0,-0.6284460906025844,0.03568897045602981,0.929870482293879
EXP_0798,Chemicals,2025-12-01,1752,2939,0.5553583556824958,1,2,-0.33024341972603,-0.3317634208915081,0.049781001523043766
EXP_0458,Pharma,2022-01-01,1324,2526,0.36305767388911847,0,3,-0.7612379773236064,0.003220414858634446,0.6670368571253539
EXP_0429,Electronics,2025-09-01,4260,4997,0.6348233924613053,2,3,0.43025003963377584,-0.41258319212891614,0.36218160279415157
EXP_0343,Auto Parts,2023-05-01,2136,3299,0.6807092580272713,3,2,-0.06191850496369211,0.12680263006484394,0.20588731076659939
EXP_0512,Pharma,2024-11-01,2662,4317,0.686946484398397,2,3,-0.6048881886430435,0.013517866741770024,0.8782524677323466
EXP_0742,Textiles,2025-11-01,4630,5187,0.7115723547750687,3,3,0.9762481519092707,0.32686784717336204,0.5703125078265039
EXP_0906,Chemicals,2022-07-01,4212,5986,0.6960800387446551,1,0,-0.8546688248376866,0.09527684110405454,0.33966062048144274
EXP_0096,Chemicals,2024-01-01,4219,5754,0.6733037929063826,2,0,-0.7253999345688595,-0.3157513484273258,0.6393748005427755
EXP_0049,Auto Parts,2022-02-01,3398,3970,0.39334488403247214,3,1,-0.7385653528204854,-0.030975060282116496,0.04914839034517704
EXP_0899,Steel,2023-11-01,2167,3217,0.6552901243680304,0,1,0.6832440150855481,-0.3852580416618081,0.22753387693646332
EXP_0643,Auto Parts,2022-04-01,1020,2943,0.5835345744275786,3,3,0.6591316628567372,-0.2898822240597855,0.40956092726250926
EXP_0697,Auto Parts,2022-12-01,2770,3692,0.49644200607919853,1,0,-0.985293910891146,0.3431448650297454,0.47343493359404876
EXP_0752,Pharma,2025-05-01,1887,3160,0.6899788949753467,2,3,-0.436349993409056,-0.3572143633321153,0.7223735076327985
EXP_0994,Textiles,2025-08-01,1572,3103,0.7577842585898407,3,0,0.3832868039466364,0.42619298641462666,0.22458238265390107
EXP_0139,Auto Parts,2024-02-01,4297,6239,0.627495031815749,0,3,0.922833239284099,-0.3334964529504849,0.25320116336997667
EXP_0877,Auto Parts,2025-09-01,802,1549,0.756677097936519,1,1,-0.22742458970890955,-0.07520581866858822,0.5434058521982641
EXP_0941,Steel,2025-11-01,542,1828,0.4032475874299824,0,3,-0.39181072805743233,-0.3731271719369067,0.4467395253113928
EXP_0539,Steel,2024-02-01,4498,5897,0.5366049658917662,2,1,-0.5267804345849854,0.04410862393946857,0.6374046122611835
EXP_0818,Pharma,2024-09-01,3678,4424,0.507358622729882,3,2,-0.6616762123151596,0.04055267538892415,0.9849291084414916
EXP_0507,Electronics,2024-08-01,4536,6270,0.5622403977011242,3,2,0.2049383409145329,0.25886813441794965,0.38305880642100354
EXP_0215,Steel,2022-01-01,3962,5239,0.6876754824178963,1,0,0.017788140139760378,0.2806993041716287,0.08645750712015232
EXP_0409,Auto Parts,2022-02-01,4846,5759,0.667179262162769,3,1,0.48325457490377777,-0.492908187225629,0.22867075138460335
EXP_0682,Textiles,2024-12-01,2741,4442,0.6427302965235626,3,2,-0.4001412050538675,0.2984535050511905,0.9460756180688313
EXP_0088,Textiles,2024-02-01,2836,3646,0.7268402271700427,0,3,-0.3367663017843321,-0.061955924094616255,0.8078314518266223
EXP_0349,Auto Parts,2022-06-01,4394,6145,0.6181135209284201,2,1,0.36774024981806397,0.4167560031187467,0.3582190412430728
EXP_0243,Electronics,2023-07-01,1808,3552,0.5582413243783532,1,0,-0.6257514591789965,-0.09480285742467032,0.4819001671099774
EXP_0193,Auto Parts,2024-09-01,2579,4042,0.5797118511909461,1,2,-0.8647905010552337,-0.1459354376449059,0.2236025483236711
EXP_0532,Textiles,2023-11-01,1056,2071,0.6235580408102176,2,1,0.10562975143669817,0.4492811717559837,0.3650475666926015
EXP_0127,Auto Parts,2025-04-01,4951,5791,0.43527817829537296,3,3,0.41877764364877246,0.28146208875470924,0.756789222902397
EXP_0774,Chemicals,2022-09-01,2647,3384,0.48158319596385185,0,0,0.8538151242917282,0.17072732544260083,0.30328102606544527
EXP_0055,Auto Parts,2022-08-01,2636,3843,0.7381871527365518,3,1,-0.3756205268617412,0.4725682356497368,0.8543995133256802
EXP_0718,Textiles,2022-09-01,4609,5679,0.67992499511952,1,1,-0.8624921871550251,0.11958259282708683,0.05050747083228213
EXP_0549,Electronics,2023-09-01,2190,2900,0.2413088353463777,2,1,-0.8761069628420242,-0.2940118158115268,0.6185851490721154
EXP_0925,Auto Parts,2023-10-01,3389,4502,0.37937923774900995,3,0,-0.3661917245587505,-0.23195281262136225,0.36829546765570953
EXP_0758,Pharma,2024-04-01,3125,5075,0.6667553796174285,3,3,-0.06455876805769822,-0.14981347566803893,0.15852023402740945
EXP_0600,Chemicals,2023-04-01,4030,5979,0.5257828581349675,1,1,0.3662285714460931,0.1374024812092216,0.6690535153169479
EXP_0021,Electronics,2024-06-01,1842,3310,0.5841704921996539,3,1,0.9938988348233393,0.13910784699470635,0.9551751604781324
EXP_0399,Electronics,2022-01-01,3269,4551,0.5205093345806266,3,1,0.1379109665637015,-0.2879187625226223,0.7663040711189001
EXP_0460,Textiles,2025-03-01,1436,1958,0.41327531426727643,3,0,0.6314907612522418,-0.014709365938284646,0.3456201689007895
EXP_0843,Electronics,2023-11-01,4328,5809,0.7176191386297051,0,0,0.009005848109671533,0.03005233921238082,0.17478671504515797
EXP_0358,Textiles,2024-09-01,2250,4034,0.3972831352662043,3,2,-0.7056734978101094,0.4148421498516547,0.8067078077450615
EXP_0681,Electronics,2025-01-01,3674,4334,0.34233088562876085,1,3,-0.883084025526246,-0.34858955606391495,0.9122545611011557
EXP_0748,Textiles,2024-03-01,1456,3023,0.5568160490338058,2,3,0.9674231664183035,0.3677231528050924,0.5448816860293935
EXP_0284,Pharma,2023-12-01,540,1742,0.5004419434530432,2,1,-0.24589213799660237,0.20858354576782523,0.9752445352839586
EXP_0035,Steel,2025-11-01,4929,6427,0.6720219204333554,3,1,0.516080842022433,0.14630993365738132,0.8812580677630116
EXP_0837,Electronics,2023-01-01,1543,3516,0.6226305319916301,1,1,0.5880289005319255,-0.460582414879637,0.07869767519539905
EXP_0372,Chemicals,2024-08-01,4353,5181,0.6077439565066812,1,3,0.7689574551935183,-0.0936677690362322,0.41607067040868617
EXP_0753,Electronics,2024-11-01,3953,5131,0.578086976770248,3,2,-0.6313972060998019,-0.11056531992232677,0.07799386640940908
EXP_0247,Auto Parts,2023-08-01,4094,5015,0.6118344144897763,2,0,-0.24626623930562297,0.4095644273803012,0.8747470734889747
EXP_0967,Auto Parts,2024-06-01,4516,6166,0.7397356903021597,2,0,-0.6364728044776116,0.3076258695629751,0.9463786533583709
EXP_0842,Pharma,2025-11-01,3032,4781,0.8162575141425078,3,1,-0.551234040400409,0.10053476820641483,0.4309830628472584
EXP_0241,Auto Parts,2023-08-01,3952,5855,0.5767613097245585,0,2,-0.532865277862778,-0.26496870118808136,0.05474498225959512
EXP_0878,Pharma,2024-03-01,4452,5107,0.680576764143864,2,0,-0.2930536158785588,-0.11444749850833069,0.30476091279732576
EXP_0821,Steel,2024-06-01,2852,3547,0.7934095295145036,2,2,-0.0033339434115255973,0.1736098319966951,0.8753632399007607
EXP_0625,Auto Parts,2025-06-01,3880,5767,0.8247873858017802,2,0,-0.06288601081773071,-0.12769290142695222,0.6993129211553037
EXP_0770,Pharma,2023-07-01,4123,5718,0.9328801907942668,0,3,0.7748490707407205,0.025946576901459406,0.7892906546771047
EXP_0367,Auto Parts,2024-07-01,900,2643,0.8507224336773138,2,0,-0.6766108934520263,0.12295404418338174,0.05234717843131309
EXP_0912,Chemicals,2025-11-01,4226,5283,0.9030073660394471,0,3,-0.42054403252357075,0.3410961706161014,0.5364103830800304
EXP_0575,Steel,2025-12-01,4247,5717,0.7667367985697952,0,2,0.40173139448775985,0.044824675673431735,0.19127737103739706
EXP_0775,Auto Parts,2025-10-01,3869,5496,0.6650234576172783,3,0,0.9241169978827031,-0.23056055369634498,0.3625832125946771
EXP_0400,Textiles,2022-08-01,4611,5383,0.6336938678083529,3,1,0.5243491743632893,-0.2610023197884487,0.49794859258226387
EXP_0419,Steel,2025-07-01,4011,5007,0.6823062401977547,1,3,0.2694882822080591,-0.13127484452915406,0.6773006863356594
EXP_0810,Chemicals,2025-02-01,2493,4125,0.5005043517338224,1,0,-0.10011265146228077,0.09625857523270209,0.7066425217489339
EXP_0205,Auto Parts,2022-03-01,3793,4964,0.46584751309868955,2,3,0.9886606053714297,0.49162434296122814,0.8618438232948299
EXP_0933,Electronics,2022-04-01,2447,3926,0.7784272563997563,1,0,-0.3743316049515599,0.3238963816246643,0.038363861355701134
EXP_0483,Electronics,2023-09-01,2433,3163,0.5450652691022607,1,1,-0.12920735320049714,0.35328479856720196,0.8167933695743474
EXP_0092,Pharma,2024-05-01,2365,3534,0.4358120190670607,3,2,-0.7600941165380604,0.25664654935239883,0.4120177389516564
EXP_0216,Chemicals,2023-07-01,3579,4423,0.6674483859938776,1,2,0.7228913720426484,0.4101961241446964,0.0014283430791767193
EXP_0836,Pharma,2022-02-01,1816,3734,0.6793246952719529,0,2,-0.031653935673185085,-0.29065160061590123,0.12096066223849233
EXP_0474,Chemicals,2025-11-01,1349,2363,0.5564137345353957,0,1,0.07069553612331347,0.47894735585466186,0.27967385654644317
EXP_0395,Steel,2022-07-01,538,1929,0.6056792872513425,1,0,-0.11029513434491833,0.4880139620654216,0.12875443736805547
EXP_0026,Pharma,2022-12-01,3458,5235,0.28982179103460115,3,3,-0.5378382942510076,0.4306722555623983,0.15484139464745494
EXP_0626,Pharma,2022-09-01,1019,1706,0.7871635251114323,2,0,-0.7040833317811883,-0.24533623411003813,0.7111218170152859
EXP_0244,Textiles,2024-02-01,4677,5996,0.6950041972265478,3,0,0.11109913977123975,0.09604359547764718,0.5031335547483198
EXP_0965,Steel,2024-06-01,2181,3668,0.4788846897795578,1,2,-0.015996541135834486,-0.4900307652654815,0.12978296572261128
EXP_0926,Pharma,2024-02-01,1461,2622,0.6211753948037312,0,1,-0.4664109011323383,0.31146593915168175,0.3734445911454355
EXP_0537,Electronics,2024-02-01,4241,5819,0.7631196261047245,2,3,0.03602086275219585,-0.46484074972880585,0.18262513025310112
EXP_0370,Textiles,2025-10-01,4845,5704,0.5938245784631174,3,3,0.48313221693365915,-0.27952951900063017,0.8514891816465466
EXP_0221,Steel,2022-06-01,827,2406,0.3539600041162026,2,2,0.9776810826073261,-0.18962911089187995,0.28684664564719997
EXP_0961,Auto Parts,2022-06-01,3041,3874,0.622666565592721,2,0,0.2634448366531681,0.2804711383801549,0.6687532544498137
EXP_0003,Electronics,2023-03-01,2548,4510,0.7328704706402579,0,0,0.036154996080689505,0.1495560067569618,0.8049668338816853
EXP_0645,Electronics,2022-06-01,616,1320,0.5421925008712176,0,2,0.8707889793355974,0.4701168864184322,0.7712248152904037
EXP_0792,Chemicals,2022-01-01,3716,4435,0.6507520000382386,3,0,-0.482415183270952,-0.4624337704560194,0.2152438205009537
EXP_0535,Auto Parts,2022-08-01,3219,4054,0.7224109265090771,0,2,-0.8291939396745567,-0.0393272083450068,0.07442841843851566
EXP_0064,Textiles,2022-06-01,3212,4965,0.553967827696894,2,2,0.8185053888739848,-0.37474876890379205,0.36602826574651526
EXP_0972,Chemicals,2024-07-01,4030,5615,0.5488338146176924,3,2,-0.7334314838356537,-0.44766714269933716,0.8369278328446237
EXP_0135,Electronics,2023-02-01,4646,6365,0.369050022109002,1,1,-0.7748190669416111,-0.1858379361630279,0.06325340889867959
EXP_0918,Chemicals,2024-01-01,3375,4576,0.5261784727205996,2,3,-0.2666422405940372,0.11542891503292663,0.6077627687434245
EXP_0882,Chemicals,2023-10-01,3572,4195,0.8152102469496516,0,2,-0.6154841630638161,0.4883705667215711,0.19623428168785562
EXP_0202,Textiles,2022-12-01,3557,5045,0.48793828810475376,2,0,0.4374362265244047,0.3909738846907038,0.17108596685716204
EXP_0596,Pharma,2024-01-01,2323,3076,0.7719935874842891,3,2,0.9273703773740982,-0.48197099104108776,0.4864423871418745
EXP_0428,Pharma,2022-06-01,3124,5007,0.7762924661736074,3,0,0.9345423807405953,0.40776124365017863,0.8425545014651813
EXP_0828,Chemicals,2023-05-01,2425,4424,0.6621971977657174,2,3,0.22268331249545237,-0.14322950965074877,0.4932474930259858
EXP_0812,Pharma,2023-06-01,3932,5101,0.8019267395439937,2,2,0.46632075627359915,-0.49264217037458546,0.3293212774825043
EXP_0491,Steel,2022-05-01,1855,3286,0.7555570933109894,0,0,-0.7573940039889318,-0.3988343803868968,0.1522282139168668
EXP_0751,Auto Parts,2024-10-01,3279,4005,0.38735640987228415,3,2,0.44091348292551236,-0.04778489989828194,0.8424641068355752
EXP_0870,Chemicals,2025-05-01,4681,5469,0.7657591094704363,2,2,-0.35800590871820437,0.012088576698663922,0.17571524583682585
EXP_0679,Auto Parts,2023-09-01,2449,3393,0.6230747874117385,2,3,0.48473987417956366,-0.1334488126207738,0.7147023163822577
EXP_0859,Auto Parts,2023-07-01,4903,6740,0.6333399198672363,3,2,-0.08419940974585716,-0.17046958622600328,0.8950338588534369
EXP_0883,Auto Parts,2025-11-01,3624,4124,0.5309885618799752,1,0,-0.38106090182279817,-0.034722468724076694,0.6900753541887977
EXP_0855,Electronics,2022-03-01,1708,2248,0.7275971501673376,2,1,0.166211514559796,0.193400853429044,0.5365781900286203
EXP_0060,Chemicals,2024-12-01,4097,5024,0.6514222743603936,0,2,-0.1893492787060933,0.16223215832959303,0.9207564510547337
EXP_0271,Auto Parts,2025-12-01,1801,2513,0.6502858030604922,0,1,0.719290690705213,-0.08383905359384225,0.3164687840614986
EXP_0233,Steel,2025-12-01,1322,2925,0.5731184288061917,0,1,-0.19303806194600082,0.22105466089787185,0.8700249255201656
EXP_0298,Textiles,2024-05-01,3528,4581,0.7587726815295487,1,3,-0.24527364640669846,0.38659544150239833,0.36663770009645646
EXP_0852,Chemicals,2024-01-01,4565,6505,0.4487916784332078,0,2,-0.7210995275896797,-0.41185775660920787,0.649863921702575
EXP_0391,Auto Parts,2024-11-01,630,1289,0.6495097501218932,1,1,0.8384160621074503,0.3924690939520117,0.6381399025162693
EXP_0594,Chemicals,2024-11-01,2704,3253,0.5769773581566215,3,1,-0.8008405729199422,0.03966178890315242,0.6713044235642798
EXP_0978,Chemicals,2022-06-01,535,1528,0.6112164401882952,2,0,0.615914656218038,0.3453299756887267,0.28524434230676654
EXP_0256,Textiles,2022-01-01,1887,2841,0.40644532731857463,2,3,-0.4038675976599917,0.002875520065584891,0.46738733544792543
EXP_0525,Electronics,2024-05-01,862,1549,0.3617303189373663,0,3,-0.34423201196348296,0.07277250973710903,0.7785158800616635
EXP_0250,Textiles,2025-05-01,4991,6258,0.7804668969646207,1,1,-0.014086056688279891,0.4993503004722002,0.8505801973065994
EXP_0318,Chemicals,2024-09-01,3211,4469,0.6547688117974515,3,3,-0.7079579614060749,-0.35612384461021984,0.6279587353429078
EXP_0382,Textiles,2025-04-01,1434,2052,0.5445621706624294,2,3,0.9041248932780055,-0.390517633931006,0.9344107945712148
EXP_0401,Steel,2025-10-01,992,2427,0.7262292513059638,1,0,0.6236134367017727,-0.2187154364469659,0.31003402401245006
EXP_0935,Steel,2022-03-01,511,2361,0.6837437512133695,3,1,0.4031305312058846,0.46894439717429115,0.5127498997939296
EXP_0865,Auto Parts,2023-10-01,1864,2636,0.738990826206661,1,0,-0.5047367138571226,0.373361117841438,0.404519524458235
EXP_0001,Auto Parts,2025-03-01,724,2138,0.821108407873212,3,0,-0.8244235258836801,-0.032739003992497406,0.6069731162742654
EXP_0591,Electronics,2025-11-01,3842,5178,0.535164324125306,0,0,0.7040968316093859,-0.21532526115353634,0.9451224487448869
EXP_0947,Steel,2025-08-01,520,2480,0.5403443829139623,2,3,0.9747369446244001,-0.008669568087869117,0.6786600938268971
EXP_0502,Textiles,2023-04-01,536,2436,0.4465206733022558,1,3,0.5244241166283541,0.09357525441429793,0.7839718505055895
EXP_0114,Chemicals,2024-04-01,845,2322,0.49293692155940233,1,1,-0.04904856953453263,-0.29411801182167885,0.32061990655022676
EXP_0868,Textiles,2022-01-01,2299,3660,0.5920757993137846,2,1,0.933244441792215,-0.1709262205392721,0.6696112565375176
EXP_0432,Chemicals,2025-11-01,1665,2400,0.8343382697925632,1,2,-0.04979931861655906,0.29131071431266686,0.19892977979503834
EXP_0893,Steel,2023-03-01,4328,5054,0.5296276454961284,0,2,-0.8228433207267118,0.441278928906798,0.46010262655768797
EXP_0121,Auto Parts,2025-12-01,3781,5018,0.5931044988124282,3,3,0.4407679971728915,0.1283471175494444,0.2961767655589985
EXP_0653,Steel,2023-07-01,773,1468,0.8516194395468909,3,2,0.40161683600348064,0.14280659108617366,0.4864050355361782
EXP_0267,Electronics,2024-02-01,4533,6479,0.4891795696904667,0,3,0.08926174221427163,-0.4116030328532416,0.7996918620027912
EXP_0547,Auto Parts,2024-12-01,2485,3899,0.6950417310863747,3,0,0.009822902500278508,-0.042235387295865845,0.01835838399922396
EXP_0076,Textiles,2025-12-01,3126,4858,0.6954894488732744,0,3,-0.502920358145148,-0.07869911836663535,0.10184726514238274
EXP_0245,Steel,2022-03-01,1013,1932,0.36888104363536994,2,1,-0.41727785432451103,-0.3925494473710919,0.3159358223856368
EXP_0716,Pharma,2024-03-01,1394,2237,0.35103666217829055,2,0,0.7259192466260369,-0.09967013158924176,0.32066275473643224
EXP_0530,Pharma,2022-02-01,4238,5880,0.4565734675275529,1,0,0.8410717702051094,-0.3931790070360094,0.1548426816202274
EXP_0191,Steel,2022-09-01,1222,2638,0.7748709028812578,0,1,-0.6643708087079427,0.4237313958767761,0.8072616493262504
EXP_0717,Electronics,2023-05-01,1014,2831,0.2782795946174643,0,0,-0.03888011832746385,0.04987692115621045,0.5523380134555028
EXP_0235,Auto Parts,2024-09-01,4925,6188,0.5757953440485704,2,2,0.6377385410409431,0.21938815557482028,0.16473089608106173
EXP_0659,Steel,2023-08-01,2067,3793,0.7211296499728214,1,2,-0.8724108874928043,0.34219373087311455,0.7661571015827779
EXP_0762,Chemicals,2022-05-01,2297,3300,0.25040178546796504,2,0,0.5670030051758177,0.2829236142575724,0.12903640888942491
EXP_0800,Pharma,2023-11-01,2546,3305,0.7535078372441102,3,2,0.8191907822218887,-0.03928782865172453,0.6542357799453179
EXP_0956,Pharma,2022-06-01,4919,6238,1.0,3,2,-0.05113017170565182,0.46602145913020854,0.8611135200614256
EXP_0568,Textiles,2023-11-01,1385,3054,0.5580190370750967,0,1,-0.26640335870746323,-0.00696987484119771,0.028191340447222157
EXP_0217,Auto Parts,2022-02-01,1332,2473,0.4849418240143985,1,3,0.732071350091513,-0.11716660523156475,0.4495833529202623
EXP_0225,Electronics,2023-05-01,3554,4136,0.616018079021126,0,0,-0.5027902307733874,-0.32521871512506617,0.2851865960100478
EXP_0402,Chemicals,2023-04-01,1631,3556,0.507354508590863,2,3,-0.31630191616548364,-0.08887272174062077,0.8119677423908017
EXP_0879,Electronics,2022-09-01,1486,3056,0.7068942725769644,3,2,-0.36873356926569545,0.41541620146670344,0.18180846566694975
EXP_0155,Steel,2023-11-01,4007,5746,0.5692069362767849,0,3,0.04108767460971685,0.09368461990873322,0.8032121232440932
EXP_0044,Pharma,2022-04-01,4143,5263,0.275667116862331,1,2,0.5637818259937795,0.3263903116005552,0.7395632481112681
EXP_0957,Electronics,2025-01-01,640,1228,0.434522586403765,3,1,-0.3324468058604044,-0.36936561844264026,0.07833821776200667
EXP_0348,Chemicals,2025-10-01,4140,5005,0.4914805786694568,3,2,-0.3141406744816082,0.06585178741067188,0.2068718754222878
EXP_0891,Electronics,2022-08-01,3732,5446,0.7006111418925305,0,1,0.43196938708344823,0.09080453351791584,0.665784401468871
EXP_0175,Auto Parts,2023-08-01,3620,4283,0.5979792267502263,0,3,0.5042286653939496,0.44571510844102447,0.8237444619122997
EXP_0876,Chemicals,2024-02-01,4219,5654,0.6926812200696852,2,3,-0.9014110144711671,-0.300843102402933,0.4852556041472411
EXP_0674,Pharma,2024-08-01,1435,2918,0.7022009254778413,1,2,-0.34755898603813695,-0.09902967331164825,0.2672098954860741
EXP_0863,Steel,2024-04-01,4970,6669,0.7662506529955725,2,3,0.9334684550702161,0.3824411913475817,0.6906153123866363
EXP_0730,Textiles,2022-05-01,4202,5585,0.6021498089766234,1,2,0.715715567034978,-0.19693423882489836,0.4848587397161036
EXP_0364,Textiles,2023-06-01,988,1625,0.5730563999647145,3,0,-0.7535050837348971,-0.3706193830332991,0.03778450659567967
EXP_0439,Auto Parts,2023-07-01,3132,4165,0.6704357727522648,0,1,-0.5880399282460766,-0.35009074675286034,0.8279249545453125
EXP_0454,Textiles,2025-12-01,4064,4984,0.6881597478719913,1,1,-0.31671777461879635,-0.040437022494478114,0.2399489037236313
EXP_0875,Steel,2023-02-01,4549,5531,0.37111054218411066,2,2,-0.8966852857707179,-0.10394552256453327,0.8251348756614191
EXP_0308,Pharma,2022-04-01,648,2301,0.5685821151526387,0,2,0.8955593959384596,-0.28849325071823195,0.4162849285443547
EXP_0515,Steel,2025-07-01,3611,5124,0.818959781255691,3,3,-0.8300674202210672,-0.10580950540009204,0.48379689658279634
EXP_0234,Chemicals,2023-04-01,1443,2342,0.6123769048984784,3,1,-0.5304911565500574,-0.24284764889090416,0.6361056346436186
EXP_0796,Textiles,2024-06-01,527,1639,0.8145233454839818,0,2,0.9331168787610882,-0.2568754695773313,0.3523088842091783
EXP_0849,Electronics,2022-04-01,2789,3444,0.45182539786193016,1,3,0.9339370292366307,0.24263598968169053,0.9758708627835366
EXP_0444,Chemicals,2025-01-01,2328,3040,0.5270130163989288,0,1,0.3266214190080039,0.46036677462213027,0.9348220404438012
EXP_0954,Chemicals,2024-10-01,4646,5818,0.6749649657744033,3,3,0.1365372325375367,-0.08918360443257223,0.3368477014471527
EXP_0533,Steel,2023-05-01,1325,3069,0.7622913089611274,2,1,0.481327162133252,-0.1949003131804734,0.432437166716503
EXP_0253,Auto Parts,2025-03-01,1779,2433,0.6011946423970995,3,3,0.90680575876419,0.1628597876346657,0.3035039091479522
EXP_0397,Auto Parts,2025-09-01,4087,5109,0.6005704614184781,1,0,-0.29670025531618927,0.23261269924039873,0.47517086602262826
EXP_0685,Auto Parts,2023-08-01,2669,3658,0.7660447149453962,2,0,-0.29040542068722264,-0.13327809140620095,0.3022767004964485
EXP_0302,Pharma,2022-02-01,3567,4258,0.6209665454649353,0,3,0.9112989345329787,-0.0826170581995267,0.9147493287276603
EXP_0211,Auto Parts,2023-11-01,3951,4917,0.6632069716647123,0,2,0.6048035689026485,0.18667861172412947,0.40789423678019043
EXP_0519,Electronics,2022-01-01,1785,3106,0.8703247212647168,1,2,-0.4464917360973828,-0.0096875105901717,0.2469654124670625
EXP_0040,Textiles,2023-09-01,2070,3695,0.5708502681869507,0,2,0.9531220466458086,0.41181856953944695,0.37049143705951426
EXP_0431,Steel,2024-06-01,4000,5162,0.5990472664840697,0,1,-0.14578990927931357,0.3255348415204157,0.47081641936589813
EXP_0281,Steel,2023-04-01,2675,3671,0.7093027195825373,1,2,-0.601560628325847,-0.0032565719940155224,0.7097850502239725
EXP_0228,Chemicals,2022-05-01,3691,5543,0.691291116353511,1,2,0.7150612155038474,-0.24716259930971074,0.9750871697076813
EXP_0663,Electronics,2025-03-01,3996,4694,0.49520927466059184,2,3,0.9658937591094017,-0.09747364450985796,0.13551687356075404
EXP_0824,Pharma,2022-05-01,2079,3600,0.9165203373128434,0,3,0.08757414078349379,-0.2597549815356961,0.540610994324729
EXP_0141,Electronics,2025-03-01,3361,4003,0.8359221961375771,3,3,0.2627519552867532,-0.3241097165813379,0.5275796224253504
EXP_0958,Textiles,2024-09-01,1463,3189,0.5531185894349753,2,0,0.15862680557692177,-0.12816321543358056,0.07257479804471079
EXP_0101,Steel,2025-08-01,4725,5461,0.8378469739328599,0,2,0.6238924692757668,-0.45099535502872645,0.44980399070442867
EXP_0467,Steel,2023-04-01,3236,4988,0.36896285519533845,3,0,-0.823731138046617,0.4623380574812068,0.3768106277742125
EXP_0709,Auto Parts,2024-02-01,958,2299,0.6203577885821998,0,0,0.7287325329119465,0.29742055394166433,0.8627707774592256
EXP_0726,Chemicals,2025-10-01,1249,2280,0.6013557279768461,0,1,0.9436906026509693,0.342538229398637,0.8058911691968542
EXP_0560,Pharma,2025-03-01,2882,3400,0.7979466741715949,1,2,-0.15657476494816724,-0.30180361357833185,0.23663313147000886
EXP_0819,Electronics,2023-12-01,3234,3864,0.8642533396188288,1,1,0.9549131263676851,-0.04179519474778404,0.9457747170084609
EXP_0864,Chemicals,2025-06-01,2533,3928,0.6895174169512465,1,0,0.9162762396089923,-0.29648889166811354,0.5724077259677651
EXP_0897,Electronics,2024-02-01,4181,5140,0.7742098181147109,3,1,0.4791623544434853,0.062144753827585,0.8967465499077446
EXP_0979,Auto Parts,2022-02-01,1975,3967,0.7788744838547206,1,0,0.5355292354286754,0.22716280974013847,0.23921108803421876
