Buyer_ID,Industry,Date,Country,Avg_Order_Tons,Intent_Score,Good_Payment_History,Engagement_Spike,War_Event,Natural_Calamity,StockMarket_Shock,Currency_Fluctuation,Tariff_News
BUY_0132,Chemicals,2022-02-01,"Salem, USA",2690,0.765840122288054,1,1,1,0,-0.1848033323356375,-0.16188422834043725,0.47992568900439403
BUY_0510,Chemicals,2022-05-01,"Nantes, France",3511,0.7263733105852709,1,0,0,0,-0.0813072573453173,0.021002172948356934,0.7315256152685815
BUY_0752,Pharma,2024-06-01,"Annapolis, USA",2562,0.4855588975001827,1,0,0,2,0.8741092671315507,-0.4165307048180428,0.4239125874876323
BUY_0030,Chemicals,2022-02-01,"Salem, USA",3474,0.4811376882250542,1,0,1,0,0.8405423952030773,-0.08694565204660198,0.40801416699826876
BUY_0303,Electronics,2022-08-01,"Victoria, Canada",1652,0.6891668406006171,1,0,0,2,-0.9356071558253263,0.4008369802823235,0.5291631009556624
BUY_0282,Chemicals,2024-11-01,"Bath, UK",291,0.6068584193528168,0,1,0,3,0.6184916735069652,0.4471165032363784,0.07849242446690641
BUY_0937,Auto Parts,2025-12-01,"Ulm, Germany",532,0.5300326212139695,1,0,2,0,0.2620283870090623,0.04737775349974627,0.18752804794656086
BUY_0138,Chemicals,2023-08-01,"Dijon, France",3819,0.6131671799774756,0,0,1,1,-0.2712634117998396,0.11204707965775562,0.9207379356930562
BUY_0388,Textiles,2023-09-01,"Matsue, Japan",2170,0.542838531832991,0,0,3,1,-0.3738336612972959,-0.30676400851513286,0.5747032039194878
BUY_0838,Textiles,2024-12-01,"Norwich, UK",1643,0.5940928053157277,1,1,3,0,-0.5474347454126647,-0.08148361334731613,0.9901984904623572
BUY_0002,Pharma,2025-05-01,"Hakodate, Japan",1413,0.6359902916587389,1,0,2,3,0.7233143109940963,0.1545222690109419,0.7270927292242361
BUY_0125,Steel,2023-12-01,"Kanazawa, Japan",3450,0.8088142866181774,1,0,2,1,0.3742450407196114,-0.19775060508680253,0.9316074951476611
BUY_0018,Chemicals,2023-07-01,"Nagasaki, Japan",1667,0.9153067133756709,1,1,1,2,-0.973190371496018,0.026498527328241317,0.22099815752363516
BUY_0249,Electronics,2025-05-01,"Jurong, Singapore",433,0.7253374164509591,1,0,3,0,-0.2944630682860885,-0.4523876215725119,0.3689143733536201
BUY_0996,Chemicals,2022-04-01,"Savannah, USA",252,0.5699348059958458,1,1,0,2,-0.27755452953142745,0.06547213155025033,0.012168345382033152
BUY_0136,Textiles,2025-11-01,"Nancy, France",3529,0.4854488045996745,1,0,2,1,0.9212016200250426,-0.19795113451065982,0.240548848214587
BUY_0084,Chemicals,2025-08-01,"Vitoria, Brazil",2721,0.6237346304479929,1,1,3,0,-0.12375530583827365,0.4066688146151902,0.321179258967464
BUY_0106,Textiles,2024-09-01,"Vitoria, Brazil",2767,0.6357382250058521,1,0,0,3,-0.8905207281801262,-0.15752744376417116,0.7785771869332669
BUY_0094,Textiles,2024-11-01,"Kassel, Germany",754,0.8426575613663676,1,1,0,2,0.3591082382145776,-0.25419614372213406,0.06490669621466982
BUY_0709,Auto Parts,2025-11-01,"Kalba, UAE",2686,0.5809910487655868,1,1,2,1,0.7511133086992126,-0.17841605963753493,0.868693894898852
BUY_0416,Pharma,2025-10-01,"Norwich, UK",967,0.5419032692664971,1,1,0,3,-0.8020953966269302,-0.11156306144742589,0.07798283298998332
BUY_0056,Pharma,2023-01-01,"Woodlands, Singapore",1683,0.4680541600915596,1,1,3,3,-0.3557748080617238,0.1699491810030801,0.9218787933693491
BUY_0954,Chemicals,2023-08-01,"Tampines, Singapore",304,0.6343160070037023,1,1,3,2,-0.5151681749102723,0.397774068255051,0.6949266964401023
BUY_0066,Chemicals,2023-02-01,"Erfurt, Germany",1371,0.554587069505735,1,0,3,0,0.23010233105712974,-0.20912026775578063,0.923542756936226
BUY_0442,Textiles,2023-09-01,"Nantes, France",3930,0.6726769696159158,1,0,2,3,-0.7179006195003197,-0.060929385258060464,0.20829772308469174
BUY_0786,Chemicals,2024-11-01,"Darwin, Australia",3205,0.7768546128887921,1,0,1,1,0.9516637795654144,0.005765442334805471,0.7337360117263562
BUY_0731,Steel,2023-02-01,"Cuiaba, Brazil",3353,0.34932190006550506,1,1,0,2,0.9596063262083088,0.4336575454082716,0.5328856366408696
BUY_0035,Steel,2025-02-01,"Kanazawa, Japan",2632,0.7876875894787029,1,0,2,3,0.3688980969263942,0.45096818645239933,0.9804488986363927
BUY_0649,Auto Parts,2022-11-01,"Matsue, Japan",2868,0.5541611598728375,0,1,1,2,0.97984298254988,-0.3841472229962355,0.7457411365514027
BUY_0836,Pharma,2023-12-01,"Ras Al Khaimah, UAE",2581,0.36533190200640475,0,0,0,2,0.5570285897051146,0.06660171754048949,0.8906403862806171
BUY_0527,Steel,2023-11-01,"Ulm, Germany",2130,0.7300161997776919,1,1,3,2,0.0005290149549237455,0.02282752731092874,0.6942771170796391
BUY_0283,Auto Parts,2025-03-01,"Fujairah, UAE",1050,0.7995235837705296,1,0,1,2,0.6412511861343893,-0.1414673166301561,0.7197872624682846
BUY_0514,Textiles,2023-04-01,"Kassel, Germany",878,0.7684765419902524,1,0,0,2,-0.8533670957584691,-0.2726975927614762,0.49115317431045047
BUY_0589,Auto Parts,2024-10-01,"Annapolis, USA",1445,0.6859187043314438,1,1,3,1,-0.36090187424318687,0.47222137096700556,0.3683165056261255
BUY_0219,Electronics,2022-09-01,"Annapolis, USA",2468,0.8141927853379629,1,1,1,1,0.1018252798957715,0.31787406359047254,0.7322402502058891
BUY_0669,Electronics,2023-02-01,"Saskatoon, Canada",1960,0.6553826116916517,0,0,3,1,-0.16436238778749268,0.3481362893031782,0.2530844032214269
BUY_0105,Electronics,2024-09-01,"Kassel, Germany",2318,0.6562169628289206,1,0,1,3,0.6728917925192257,-0.26243415661651515,0.3671157673405353
BUY_0313,Auto Parts,2022-02-01,"Annapolis, USA",3797,0.8626703396121664,1,1,0,0,0.17328602489126887,-0.15838393753266522,0.08539769213508108
BUY_0445,Auto Parts,2024-11-01,"Cuiaba, Brazil",1304,0.818622644674755,1,0,1,1,-0.5306329342294995,-0.42933180969192153,0.26724697507105233
BUY_0840,Chemicals,2022-02-01,"Geelong, Australia",3269,0.8523426144184824,1,1,1,1,0.9903642412498774,-0.4017911109511364,0.044309811238326224
BUY_0484,Textiles,2022-04-01,"Mainz, Germany",283,0.59145514796051,0,0,2,3,-0.7003674279077934,-0.17227304331792903,0.3557607149943026
BUY_0778,Textiles,2023-02-01,"Grenoble, France",1730,0.6063019844330212,1,0,2,0,0.788215196795895,0.0964561063072833,0.7267560573982359
BUY_0047,Steel,2025-12-01,"Nancy, France",2613,0.43244856566545115,1,0,0,2,0.11363023593878618,0.1520146153391313,0.34909698649408205
BUY_0725,Steel,2024-10-01,"Hakodate, Japan",1365,0.575847363650637,1,0,1,1,0.8923474095926907,0.4604797515609774,0.11104638729189831
BUY_0072,Chemicals,2023-08-01,"Inverness, UK",1181,0.7216295599140785,1,0,0,3,0.595198698979577,0.19558517430354416,0.40617201291148597
BUY_0929,Steel,2025-11-01,"Woodlands, Singapore",3955,0.8476122516457825,0,0,0,2,0.6896113340720009,0.3831759706143232,0.4610533305271882
BUY_0432,Chemicals,2022-04-01,"Hobart, Australia",764,0.7597774770185459,1,1,1,0,-0.2679732163196977,-0.35658138776372506,0.4482388465553965
BUY_0027,Electronics,2022-11-01,"Salem, USA",3587,0.6501236432809733,1,0,3,1,0.6519473391669739,-0.19067322578318813,0.8653743120928243
BUY_0670,Textiles,2025-05-01,"Vitoria, Brazil",2313,0.34362052107249696,0,0,3,3,0.5006248767594395,-0.016492925422334714,0.8095792609149848
BUY_0334,Textiles,2024-01-01,"Cuiaba, Brazil",3319,0.8181908308603294,1,0,0,2,0.2437663229098661,0.1670015326808647,0.6417464425010574
BUY_0697,Auto Parts,2024-02-01,"Ajman, UAE",1851,0.6014286236900411,1,1,0,0,-0.7444340908523135,0.17366241989343423,0.8920255690299734
BUY_0753,Electronics,2023-07-01,"Toowoomba, Australia",1351,0.7764673238049408,1,0,0,1,-0.3181282393716087,-0.2092951440956179,0.9151407395173947
BUY_0820,Textiles,2024-07-01,"Kingston, Canada",529,0.48993340757889314,1,0,0,3,-0.7183331446939754,-0.2776817907857737,0.286087778204969
BUY_0473,Steel,2025-02-01,"Bath, UK",2660,0.5382812053814269,1,1,3,2,-0.009056873869333293,0.17225250007421344,0.4292558745958369
BUY_0642,Chemicals,2023-11-01,"Bedok, Singapore",2067,0.7063404676603076,1,0,2,3,-0.05467054127031057,-0.0615906676407304,0.34207679597107077
BUY_0429,Electronics,2024-08-01,"Mainz, Germany",2116,0.489858604306587,1,1,1,0,0.6220322205253119,0.20586206089625625,0.7238710383147172
BUY_0866,Pharma,2024-01-01,"Hobart, Australia",974,0.7582209649641934,0,0,3,0,-0.6960749482435697,0.0828860015472177,0.19253481772377334
BUY_0941,Steel,2024-05-01,"Hobart, Australia",2021,0.624545064550319,1,0,1,1,0.1821241560979785,-0.44032834431750334,0.6545765141741385
BUY_0891,Electronics,2025-05-01,"Salem, USA",586,0.5177152574164312,1,1,3,0,0.9924841972340412,0.28238309322355026,0.09889083998231696
BUY_0337,Auto Parts,2023-03-01,"Hakodate, Japan",3930,0.3720316794972012,1,1,2,3,-0.7615101773614776,-0.444452766512354,0.11211364833819615
BUY_0506,Pharma,2024-11-01,"Woodlands, Singapore",3233,0.5380616782484203,1,1,0,1,-0.348463760713263,0.17032006583078163,0.04481631067080727
BUY_0390,Chemicals,2024-04-01,"Jurong, Singapore",1095,0.5562181718948083,1,0,3,1,0.8189542167357813,0.1819051664607716,0.11776399227661849
BUY_0862,Textiles,2022-04-01,"Joinville, Brazil",982,0.7456330368020028,1,0,0,3,-0.7124296539676156,0.06830510459483685,0.7339267236324865
BUY_0317,Steel,2025-09-01,"Rostock, Germany",956,0.4606522025866042,1,1,1,1,-0.981049737476607,0.12630109477386586,0.7733235527040767
BUY_0945,Electronics,2025-07-01,"Grenoble, France",1971,0.5966103250432646,1,0,1,0,-0.16960472171618157,-0.2175956711541357,0.2873799152555684
BUY_0086,Pharma,2023-03-01,"Bedok, Singapore",3522,0.7742517346984845,1,1,2,1,0.1324096470142906,0.34670072335040103,0.9824898317940618
BUY_0757,Auto Parts,2024-09-01,"Kelowna, Canada",1481,0.8066321284419862,0,0,1,2,0.3591037245703699,0.02739351408784718,0.9726277413964189
BUY_0355,Auto Parts,2024-09-01,"Saskatoon, Canada",3477,0.665673431776543,0,0,1,0,0.4764336002726397,-0.058688887611539786,0.608867094629233
BUY_0278,Pharma,2022-08-01,"Ulm, Germany",3867,0.5604718619761302,1,0,2,1,0.7946779311375374,0.3453351220226424,0.3449620847592322
BUY_0966,Chemicals,2025-05-01,"Kassel, Germany",3801,0.6672476343645235,0,0,2,1,-0.6261293099166472,0.23303178094589871,0.7790979397931701
BUY_0979,Auto Parts,2023-03-01,"Swansea, UK",3166,0.42676589457511926,1,1,1,3,0.4939492093735409,-0.24330145353543475,0.7676060194582317
BUY_0304,Textiles,2024-03-01,"Annapolis, USA",1881,0.5575503979050209,1,1,2,0,0.23784471246944316,0.21836021891438162,0.5144464281353097
BUY_0534,Chemicals,2023-03-01,"Cuiaba, Brazil",2962,0.5125204263174419,1,1,2,1,-0.9178672525067768,0.4353822607327862,0.5166604958019403
BUY_0344,Pharma,2023-06-01,"Hakodate, Japan",630,0.45490783345580643,1,1,0,0,0.17812030705058257,0.10595017300771103,0.8799856915608364
BUY_0192,Chemicals,2025-10-01,"Cuiaba, Brazil",2109,0.5018175690245426,1,0,3,3,0.837447498667661,0.13974771203767955,0.3552355173305026
BUY_0690,Chemicals,2023-01-01,"Kelowna, Canada",1536,0.6572576776260053,0,0,1,3,0.6820552755148235,0.013293582459498299,0.13126221109287095
BUY_0960,Chemicals,2024-10-01,"Santos, Brazil",2924,0.8017527984407371,1,1,0,0,0.81197581251783,0.004148489728316274,0.2569688538992708
BUY_0029,Steel,2023-12-01,"Saskatoon, Canada",1875,0.8019179627847445,1,1,0,3,0.6171723388581958,-0.3274142059507279,0.7836735930196038
BUY_0936,Chemicals,2024-03-01,"Punggol, Singapore",3283,0.7144650036821871,1,0,2,2,-0.16903582660079342,-0.06668050976710316,0.636136530428131
BUY_0338,Pharma,2024-07-01,"Inverness, UK",2613,0.49917372131249294,1,1,3,1,-0.18184793086780893,-0.3512584901285025,0.3810706764344223
BUY_0983,Steel,2022-05-01,"Hobart, Australia",1368,0.5396885610840224,0,0,0,0,-0.9679271999387085,0.19732577031791576,0.7785818487206433
BUY_0902,Pharma,2024-06-01,"Halifax, Canada",3932,0.37893616479849035,0,1,3,3,0.9116234863487489,-0.20765257578484853,0.658357092185296
BUY_0207,Electronics,2025-01-01,"Nancy, France",1571,0.5402277532301468,1,0,2,2,0.14110570989994442,-0.31722609733650364,0.9899349514629996
BUY_0733,Auto Parts,2022-02-01,"Victoria, Canada",3255,0.6037031645828487,0,1,3,3,-0.21871869039132186,-0.2686716876930417,0.9508410342291114
BUY_0180,Chemicals,2022-04-01,"Rostock, Germany",3361,0.4729096084696809,1,0,3,1,0.4921869243884536,0.15147608792906997,0.45571336515682836
BUY_0727,Auto Parts,2023-12-01,"Saskatoon, Canada",3799,0.7657960361105417,1,0,1,0,0.19063909156579006,0.1830498980295634,0.5739174439595789
BUY_0597,Electronics,2023-05-01,"Annapolis, USA",1526,0.6098254902179016,0,0,0,1,0.5826830480392728,0.26617639946991134,0.009094180302419264
BUY_0867,Electronics,2023-02-01,"Nagasaki, Japan",1959,0.6326442150184276,1,1,2,0,-0.9237367718170546,0.11173790584247167,0.5900124682736959
BUY_0860,Pharma,2022-04-01,"Umm Al Quwain, UAE",2255,0.5173912076591678,1,0,2,2,-0.9085467704754546,0.47165060461949315,0.17216764546445096
BUY_0280,Textiles,2025-10-01,"Joinville, Brazil",3826,0.5832699575709739,1,0,0,2,-0.5019600757864584,-0.0016481086895394625,0.9582984830713006
BUY_0885,Electronics,2024-06-01,"Natal, Brazil",534,0.6388543232225572,1,1,0,1,-0.9081598878174739,0.465510824567933,0.2116153273493815
BUY_0177,Electronics,2024-07-01,"Derry, UK",1419,0.5964666899668869,1,1,2,2,-0.40001705889257777,-0.04937895206972431,0.7790952558129959
BUY_0579,Electronics,2025-01-01,"Matsue, Japan",1750,0.527131410538728,1,0,3,3,-0.7157860803348353,-0.020830652604558186,0.5754409265306654
BUY_0198,Chemicals,2023-05-01,"Ulm, Germany",2678,0.32173820047698903,1,0,1,3,0.5960931656736408,0.2468481212961181,0.5534899305004339
BUY_0234,Chemicals,2024-07-01,"Fujairah, UAE",1218,0.5719873400248975,1,0,3,1,0.49380731071104655,0.14136681922530225,0.8383990884866921
BUY_0453,Electronics,2023-07-01,"Dijon, France",1984,0.4591510205656248,1,0,0,2,0.8706845627938107,-0.43775627384121907,0.6273371104253198
BUY_0414,Chemicals,2023-12-01,"Umm Al Quwain, UAE",1372,0.7061067862712955,1,1,3,0,-0.9336070277890602,-0.08331961956856204,0.35446162029588657
BUY_0703,Auto Parts,2024-06-01,"Vitoria, Brazil",819,0.6778890531536568,1,0,3,3,-0.5934208891280877,0.4578131827533579,0.6675288182241695
BUY_0319,Auto Parts,2022-06-01,"Geelong, Australia",3027,0.6548644546135703,1,0,0,1,0.5194233206779348,0.3849936133950259,0.11890301767799338
BUY_0083,Steel,2023-10-01,"Woodlands, Singapore",1673,0.6540286917152409,1,0,1,3,-0.37716849223768256,0.3575057399572561,0.5125839669342331
BUY_0085,Auto Parts,2023-05-01,"Reims, France",1365,0.9203531114120058,1,0,0,3,-0.2821740180039387,-0.09139502927675991,0.4231728395267549
BUY_0220,Textiles,2025-02-01,"Umm Al Quwain, UAE",1736,0.6714379140130831,1,0,2,3,-0.7785137596176288,-0.1256629370398038,0.3210198105508997
BUY_0613,Auto Parts,2022-12-01,"Tampines, Singapore",1063,0.6443136190501143,0,0,3,3,0.6699481467297805,0.4035829853016417,0.18299771660209885
BUY_0876,Chemicals,2025-07-01,"Geelong, Australia",1536,0.476956410914146,1,1,2,0,0.0020411440312502194,-0.421053035163378,0.5926780659137455
BUY_0292,Textiles,2023-12-01,"Jurong, Singapore",1282,0.176604756263321,1,0,0,2,-0.20941500409865665,0.06522638117083068,0.061406583141121684
BUY_0776,Pharma,2025-11-01,"Vitoria, Brazil",2258,0.6372060964343707,1,0,3,0,-0.09628266973151911,0.19982869108242085,0.34155123185510505
BUY_0665,Steel,2022-03-01,"Kalba, UAE",1786,0.5460451746040006,1,0,2,3,0.751398745885131,-0.1751251329007113,0.7108756275835424
BUY_0816,Chemicals,2025-02-01,"Kingston, Canada",2245,0.43649542567895305,0,0,2,2,0.712299145191883,0.47529953864987995,0.8771587082700529
BUY_0590,Pharma,2022-09-01,"Takayama, Japan",2461,0.6783507945708278,1,1,3,0,-0.6976341613254915,0.47822366858137455,0.8849134572119935
BUY_0692,Pharma,2023-02-01,"Cuiaba, Brazil",2326,0.7669789686865466,1,0,2,2,-0.2919901136375147,-0.030605621468670963,0.8890865833268656
BUY_0956,Pharma,2025-01-01,"Kalba, UAE",1006,0.33278626506725534,1,0,2,3,0.7677145271999186,-0.11487492908077779,0.23716768129859644
BUY_0464,Pharma,2022-09-01,"Cairns, Australia",342,0.6194584573025059,1,0,2,3,-0.4839122119265691,-0.39328502813162447,0.3583229285893832
BUY_0374,Pharma,2024-09-01,"Saskatoon, Canada",1122,0.19215401429896573,1,0,1,3,-0.3206963099660891,0.3330496310689909,0.33359958084227725
BUY_0251,Steel,2023-11-01,"Reims, France",3297,0.4327839208444129,1,1,1,0,-0.3822695979756845,-0.16414568413916786,0.36947872363373324
BUY_0842,Pharma,2024-02-01,"Ajman, UAE",3036,0.49246885939312884,1,0,3,1,0.8728928456235145,0.014502164857091993,0.5718757164709517
BUY_0444,Chemicals,2023-04-01,"Nantes, France",2190,0.7096131991740589,1,0,1,3,0.7717654751434888,0.22328994834281635,0.28442032390379157
BUY_0482,Pharma,2025-04-01,"Salem, USA",1909,0.3597037481445481,1,0,3,0,0.44384793985786675,0.30639529333498305,0.4715363875782448
BUY_0446,Pharma,2023-05-01,"Reims, France",904,0.3714212043828893,1,1,0,2,-0.7730789969504619,0.1817831212123454,0.8792490430777847
BUY_0049,Auto Parts,2023-02-01,"Grenoble, France",1114,0.662286785148509,1,0,1,2,-0.3852545615919103,0.2786746648941558,0.23005436774689703
BUY_0660,Chemicals,2022-07-01,"Matsue, Japan",493,0.5141568941108546,1,0,0,0,0.6180370845333949,0.2893230103611636,0.6909741511515639
BUY_0466,Textiles,2022-06-01,"Takayama, Japan",471,0.5349653950854676,1,0,0,0,0.46152460370659876,0.09140741289891385,0.2339964787906278
BUY_0645,Electronics,2023-11-01,"Toowoomba, Australia",2828,0.4069529153578858,0,1,3,0,-0.24008774970518298,0.21516473453843765,0.17896181713500103
BUY_0411,Electronics,2025-08-01,"Norwich, UK",558,0.5544768360752347,1,1,1,3,0.2953191712805894,-0.1155712669326171,0.7173277870408695
BUY_0100,Textiles,2025-05-01,"Dijon, France",2445,0.5230006219983743,1,0,0,3,0.6562503837138021,-0.27551949876727166,0.46472375625003737
BUY_0543,Electronics,2024-05-01,"Boulder, USA",2865,0.8911809012398882,1,0,2,0,-0.7116210721876939,-0.437775827347758,0.4281756874621504
BUY_0359,Steel,2023-05-01,"Mainz, Germany",1974,0.5338105792716487,1,0,1,1,-0.85749462935727,0.2625256770939759,0.8385776663714248
BUY_0601,Auto Parts,2023-04-01,"Umm Al Quwain, UAE",1412,0.5702587924928517,1,1,1,0,-0.2770231400695047,0.18540662304032107,0.7967728605698454
BUY_0700,Textiles,2023-03-01,"Tampines, Singapore",1995,0.46918281712377036,1,1,3,1,-0.8932490116454783,0.312451131720594,0.5851831414984134
BUY_0490,Textiles,2025-05-01,"Takayama, Japan",1552,0.657258711727024,1,0,3,2,-0.5387307086771733,0.20622816995797366,0.09007386294689113
BUY_0389,Steel,2025-04-01,"Umm Al Quwain, UAE",3028,0.7986131675418142,0,0,0,0,-0.23167963381503665,-0.026645820667198894,0.4155599944371422
BUY_0435,Electronics,2025-03-01,"Hakodate, Japan",3701,0.562179988349838,1,1,2,3,-0.7555316142909478,0.4021541886529115,0.7724077221232417
BUY_0982,Textiles,2022-01-01,"Erfurt, Germany",2281,0.9093076729510289,1,0,0,1,-0.2800529636466611,-0.06023149611185641,0.7510895304423859
BUY_0157,Auto Parts,2024-04-01,"Halifax, Canada",1636,0.8515588762945668,1,0,1,2,0.9794457809326127,0.2871228629394419,0.5960985276700957
BUY_0555,Electronics,2024-11-01,"Dijon, France",1675,0.7699595162410758,1,0,1,0,0.5573043021498187,0.3225837321614322,0.8820544042787685
BUY_0241,Auto Parts,2024-02-01,"Kingston, Canada",974,0.5090053759016793,1,0,2,3,-0.5798941596413896,0.05167956375263949,0.39160188092155546
BUY_0526,Textiles,2023-01-01,"Inverness, UK",1868,0.40527531997008953,1,1,2,2,-0.9252967303683743,0.1113530307751418,0.3542206780342759
BUY_0833,Steel,2025-09-01,"Cairns, Australia",2555,0.5700592991454481,1,1,2,2,-0.8875808842675557,0.03304328788858313,0.757813305694266
BUY_0835,Auto Parts,2022-04-01,"Santos, Brazil",3171,0.5334264780463002,0,0,0,2,0.5292992231807145,0.29050838117315625,0.449130565893491
BUY_0641,Steel,2022-06-01,"Matsue, Japan",3406,0.7161436587246539,1,1,2,1,-0.5558696509172161,0.3657741223560754,0.2722188008397757
BUY_0333,Electronics,2023-04-01,"Nancy, France",1029,0.6349953159846565,1,0,2,0,0.4150769792293474,-0.018446602872740026,0.7965962414079082
BUY_0103,Auto Parts,2024-12-01,"Dijon, France",3432,0.8264173575603975,0,1,0,0,0.2597674073423988,-0.33071378972721055,0.01912635062373036
BUY_0328,Textiles,2022-03-01,"Nagasaki, Japan",3449,0.5187651185083673,1,1,2,1,0.06092600008163074,0.2820645215724311,0.9060194557764881
BUY_0190,Textiles,2024-08-01,"Bedok, Singapore",2077,0.8029413071656049,1,1,2,1,-0.3022665564096454,0.44678977672515907,0.9212864116801073
BUY_0360,Chemicals,2023-06-01,"Savannah, USA",1174,0.6435932246774702,1,1,1,2,0.8442408719224359,0.23555819826791702,0.7417833308897033
BUY_0447,Electronics,2022-09-01,"Kelowna, Canada",748,0.5482725371390189,1,0,0,1,-0.8931666561309788,0.18671665960484862,0.16247915337690344
BUY_0580,Textiles,2024-03-01,"Norwich, UK",635,0.504983454784368,1,0,0,0,-0.48121678515828825,-0.3135831447898153,0.3942419878349164
BUY_0655,Auto Parts,2023-05-01,"Hobart, Australia",692,0.4827279204961765,1,0,2,1,0.9365966293203385,0.23400425454368423,0.06205105263543276
BUY_0715,Auto Parts,2022-12-01,"Geelong, Australia",1734,0.5778275602386344,1,0,1,2,-0.8603673970288761,0.41618714807388757,0.6776737747680467
BUY_0458,Pharma,2022-02-01,"Nagasaki, Japan",3475,0.5930429271146891,0,1,2,0,0.5851743200671371,-0.29599136348923294,0.6767665412396405
BUY_0763,Auto Parts,2023-02-01,"Vitoria, Brazil",1771,0.6550091628278719,1,0,0,3,-0.2388677341055674,-0.17542366437063261,0.9949499861219419
BUY_0341,Steel,2022-06-01,"Kanazawa, Japan",1144,0.683392312493728,1,0,0,2,-0.13503324825468033,-0.42374843565374654,0.9723654847799783
BUY_0704,Pharma,2023-01-01,"Vitoria, Brazil",3102,0.5079196165389424,1,1,0,1,-0.8142005710117612,0.24764461259677306,0.6497328487573907
BUY_0101,Steel,2025-12-01,"Norwich, UK",2331,0.5787277053496258,1,0,2,2,0.2770500923833292,-0.43154683057395726,0.6094615860107644
BUY_0124,Textiles,2024-08-01,"Toowoomba, Australia",779,0.5031672202957532,1,0,0,1,-0.31346568585519186,0.4868768469417205,0.8505066043781953
BUY_0403,Auto Parts,2025-05-01,"Darwin, Australia",1999,0.5936774202477798,1,0,3,0,0.23157959796024885,-0.25931509077665915,0.7682759477995226
BUY_0497,Steel,2022-08-01,"Nagasaki, Japan",1329,0.45889696725442275,1,0,3,1,0.9706894373746213,-0.18790808409291793,0.16641943793160274
BUY_0021,Electronics,2023-10-01,"Kalba, UAE",2224,0.5461300466554383,1,0,3,2,0.31111639483469755,-0.2944615293045135,0.7719062434000892
BUY_0314,Pharma,2024-11-01,"Cuiaba, Brazil",1527,0.5133896711655842,1,0,3,2,0.8296302983824555,-0.47113516054196924,0.6265033072660964
BUY_0702,Chemicals,2023-06-01,"Inverness, UK",2544,0.6946524857982741,1,1,0,3,-0.8520222315961898,0.04609132529639259,0.2026719063073047
BUY_0451,Auto Parts,2023-06-01,"Kingston, Canada",1865,0.5612936354666903,0,0,3,3,0.35935173498127915,-0.4878124489882575,0.12308785340327055
BUY_0968,Pharma,2025-11-01,"Ajman, UAE",1700,0.6578704162687048,1,0,2,2,0.4929195184435551,-0.3300037032519988,0.3638327102683854
BUY_0287,Steel,2023-01-01,"Davenport, USA",2543,0.4964087187775015,0,0,2,0,-0.5259169821626399,-0.4792321132896088,0.23873844536259992
BUY_0619,Auto Parts,2022-05-01,"Rostock, Germany",2559,0.7683198483345715,1,0,1,2,0.28748091675449317,0.3507306845860373,0.18676841627000884
BUY_0481,Auto Parts,2022-07-01,"Hobart, Australia",705,0.6023094805316843,1,0,3,2,0.17840181352770612,0.1786270049882519,0.25261946060177465
BUY_0348,Chemicals,2025-04-01,"Nancy, France",429,0.6442855555040289,1,1,1,0,-0.8012344420982798,-0.006735565894893547,0.8649685594304802
BUY_0899,Steel,2025-03-01,"Victoria, Canada",2425,0.7102122893611512,1,1,3,0,0.198600778032745,-0.11322979139704237,0.9394336228961874
BUY_0539,Steel,2024-05-01,"Mainz, Germany",2364,0.5288264332877441,1,1,1,1,-0.5574600027482381,-0.14416962133233913,0.02098299628630318
BUY_0869,Steel,2024-05-01,"Inverness, UK",1206,0.897097657004343,0,1,2,2,-0.4394693996511434,0.2612115151654739,0.3191395155341933
BUY_0913,Auto Parts,2025-01-01,"Nagasaki, Japan",1438,0.35089132573349735,1,0,3,3,0.06406937366678012,0.24611485720323634,0.3461285400715879
BUY_0799,Auto Parts,2025-08-01,"Annapolis, USA",3177,0.5035028509260268,0,0,0,2,-0.2236379979086418,0.4151937114245665,0.7832357188779623
BUY_0930,Chemicals,2025-10-01,"Kanazawa, Japan",1798,0.7463823124961627,1,1,0,2,-0.48276245737904766,0.061048735366703744,0.8345719568709472
BUY_0365,Steel,2023-11-01,"Ras Al Khaimah, UAE",817,0.9865581494355048,1,0,1,0,-0.5655330508151306,0.033078822324631885,0.6144336548350953
BUY_0127,Auto Parts,2023-08-01,"Grenoble, France",1642,0.46711069418025924,1,0,3,1,-0.618648106490417,-0.33433683252358726,0.00795418127854064
BUY_0327,Electronics,2022-07-01,"Boulder, USA",235,0.8140451106615614,1,0,1,3,0.36445853515316795,-0.183462268665041,0.28788892937984245
BUY_0022,Textiles,2022-02-01,"Vitoria, Brazil",3770,0.29331656205935774,1,0,0,0,-0.5371267390731507,-0.45922672565862854,0.6224833190290374
BUY_0586,Textiles,2023-12-01,"Rostock, Germany",3512,0.565841849538287,1,1,2,2,0.8964890714449372,0.4582856281444737,0.7609633177608087
BUY_0873,Electronics,2023-12-01,"Bath, UK",2030,0.8048048466961739,1,0,1,3,0.8642601466023274,-0.09576424416052065,0.16636272431172183
BUY_0500,Pharma,2025-07-01,"Reims, France",1405,0.621753625870874,1,1,3,0,0.1274353590952355,-0.12124855155932623,0.7922159038047747
BUY_0765,Electronics,2025-02-01,"Nancy, France",2804,0.6873005031642924,1,0,2,1,-0.11726487936042074,0.30821283051650294,0.7236793680928076
